"0,0.170,-0.01,0.0000,0.00010,0.000"
"1,5.550,0.00,5.3168,5.31680,1.000"
"1,5.560,0.00,5.3269,5.32690,1.000"
"1,5.570,0.00,5.3370,5.33700,1.000"
"1,5.580,0.00,5.3468,5.34680,1.000"
"1,5.590,0.01,5.3569,5.35690,1.000"
"1,5.600,0.00,5.3668,5.36680,1.000"
"1,5.610,0.00,5.3770,5.37700,1.000"
"1,5.620,0.00,5.3868,5.38680,1.000"
"1,5.630,0.00,5.3969,5.39690,1.000"
"1,5.640,0.01,5.4068,5.40680,1.000"
"1,5.650,0.01,5.4170,5.41700,1.000"
"1,5.660,0.00,5.4267,5.42670,1.000"
"1,5.670,0.01,5.4368,5.43680,1.000"
"1,5.680,0.01,5.4468,5.44680,1.000"
"1,5.690,0.00,5.4570,5.45700,1.000"
"1,5.700,0.00,5.4667,5.46670,1.000"
"1,5.710,0.00,5.4768,5.47680,1.000"
"1,5.720,0.01,5.4868,5.48680,1.000"
"1,5.730,0.00,5.4970,5.49700,1.000"
"1,5.740,0.00,5.5068,5.50680,1.000"
"1,5.750,0.00,5.5168,5.51680,1.000"
"1,5.760,0.01,5.5268,5.52680,1.000"
"1,5.770,0.01,5.5370,5.53700,1.000"
"1,5.780,0.01,5.5468,5.54680,1.000"
"1,5.790,0.00,5.5568,5.55680,1.000"
"1,5.800,0.00,5.5670,5.56700,1.000"
"1,5.810,0.01,5.5770,5.57700,1.000"
"1,5.820,0.01,5.5869,5.58690,1.000"
"1,5.830,0.00,5.5968,5.59680,1.000"
"1,5.840,0.01,5.6070,5.60700,1.000"
"1,5.850,0.01,5.6170,5.61700,1.000"
"1,5.860,0.02,5.6270,5.62700,1.000"
"1,5.870,0.02,5.6368,5.63680,1.000"
"1,5.880,0.02,5.6471,5.64710,1.000"
"1,5.890,0.03,5.6570,5.65700,1.000"
"1,5.900,0.03,5.6671,5.66710,1.000"
"1,5.910,0.03,5.6769,5.67690,1.000"
"1,5.920,0.03,5.6871,5.68710,1.000"
"1,5.930,0.04,5.6971,5.69710,1.000"
"1,5.940,0.04,5.7070,5.70700,1.000"
"1,5.950,0.05,5.7169,5.71690,1.000"
"1,5.960,0.05,5.7271,5.72710,1.000"
"1,5.970,0.06,5.7370,5.73700,1.000"
"1,5.980,0.07,5.7469,5.74690,1.000"
"1,5.990,0.07,5.7568,5.75680,1.000"
"1,6.000,0.08,5.7669,5.76690,1.000"
"1,6.010,0.09,5.7769,5.77690,1.000"
"1,6.020,0.09,5.7867,5.78670,1.000"
"1,6.030,0.10,5.7968,5.79680,1.000"
"1,6.040,0.11,5.8069,5.80690,1.000"
"1,6.050,0.12,5.8169,5.81690,1.000"
"1,6.060,0.13,5.8269,5.82690,1.000"
"1,6.070,0.14,5.8367,5.83670,1.000"
"1,6.080,0.16,5.8469,5.84690,1.000"
"1,6.090,0.17,5.8569,5.85690,1.000"
"1,6.100,0.18,5.8668,5.86680,1.000"
"1,6.110,0.19,5.8767,5.87670,1.000"
"1,6.120,0.20,5.8869,5.88690,1.000"
"1,6.130,0.22,5.8969,5.89690,1.000"
"1,6.140,0.23,5.9068,5.90680,1.000"
"1,6.150,0.25,5.9168,5.91680,1.000"
"1,6.160,0.26,5.9268,5.92680,1.000"
"1,6.170,0.28,5.9370,5.93700,1.000"
"1,6.180,0.30,5.9468,5.94680,1.000"
"1,6.190,0.32,5.9569,5.95690,1.000"
"1,6.200,0.34,5.9667,5.96670,1.000"
"1,6.210,0.36,5.9770,5.97700,1.000"
"1,6.220,0.38,5.9867,5.98670,1.000"
"1,6.230,0.40,5.9968,5.99680,1.000"
"1,6.240,0.42,6.0068,6.00680,1.000"
"1,6.250,0.45,6.0169,6.01690,1.000"
"1,6.260,0.47,6.0269,6.02690,1.000"
"1,6.270,0.49,6.0367,6.03670,1.000"
"1,6.280,0.53,6.0469,6.04690,1.000"
"1,6.290,0.55,6.0569,6.05690,1.000"
"1,6.300,0.58,6.0668,6.06680,1.000"
"1,6.310,0.60,6.0768,6.07680,1.000"
"1,6.320,0.63,6.0869,6.08690,1.000"
"1,6.330,0.66,6.0970,6.09700,1.000"
"1,6.340,0.69,6.1068,6.10680,1.000"
"1,6.350,0.72,6.1167,6.11670,1.000"
"1,6.360,0.75,6.1269,6.12690,1.000"
"1,6.370,0.78,6.1369,6.13690,1.000"
"1,6.380,0.81,6.1468,6.14680,1.000"
"1,6.390,0.84,6.1568,6.15680,1.000"
"1,6.400,0.88,6.1668,6.16680,1.000"
"1,6.410,0.91,6.1769,6.17690,1.000"
"1,6.420,0.95,6.1868,6.18680,1.000"
"1,6.430,0.98,6.1967,6.19670,1.000"
"1,6.440,1.02,6.2069,6.20690,1.000"
"1,6.450,1.06,6.2168,6.21680,1.000"
"1,6.460,1.09,6.2268,6.22680,1.000"
"1,6.470,1.13,6.2367,6.23670,1.000"
"1,6.480,1.17,6.2468,6.24680,1.000"
"1,6.490,1.21,6.2568,6.25680,1.000"
"1,6.500,1.25,6.2668,6.26680,1.000"
"1,6.510,1.29,6.2767,6.27670,1.000"
"1,6.520,1.34,6.2867,6.28670,1.000"
"1,6.530,1.38,6.2970,6.29700,1.000"
"1,6.540,1.42,6.3067,6.30670,1.000"
"1,6.550,1.47,6.3168,6.31680,1.000"
"1,6.560,1.52,6.3268,6.32680,1.000"
"1,6.570,1.56,6.3369,6.33690,1.000"
"1,6.580,1.61,6.3468,6.34680,1.000"
"1,6.590,1.66,6.3568,6.35680,1.000"
"1,6.600,1.70,6.3669,6.36690,1.000"
"1,6.610,1.75,6.3769,6.37690,1.000"
"1,6.620,1.80,6.3868,6.38680,1.000"
"1,6.630,1.85,6.3968,6.39680,1.000"
"1,6.640,1.90,6.4069,6.40690,1.000"
"1,6.650,1.96,6.4169,6.41690,1.000"
"1,6.660,2.01,6.4268,6.42680,1.000"
"1,6.670,2.06,6.4369,6.43690,1.000"
"1,6.680,2.12,6.4469,6.44690,1.000"
"1,6.690,2.18,6.4569,6.45690,1.000"
"1,6.700,2.23,6.4669,6.46690,1.000"
"1,6.710,2.29,6.4768,6.47680,1.000"
"1,6.720,2.34,6.4869,6.48690,1.000"
"1,6.730,2.40,6.4969,6.49690,1.000"
"1,6.740,2.46,6.5070,6.50700,1.000"
"1,6.750,2.52,6.5168,6.51680,1.000"
"1,6.760,2.58,6.5269,6.52690,1.000"
"1,6.770,2.65,6.5370,6.53700,1.000"
"1,6.780,2.71,6.5469,6.54690,1.000"
"1,6.790,2.77,6.5569,6.55690,1.000"
"1,6.800,2.83,6.5669,6.56690,1.000"
"1,6.810,2.89,6.5770,6.57700,1.000"
"1,6.820,2.96,6.5869,6.58690,1.000"
"1,6.830,3.03,6.5968,6.59680,1.000"
"1,6.840,3.09,6.6069,6.60690,1.000"
"1,6.850,3.16,6.6170,6.61700,1.000"
"1,6.860,3.23,6.6269,6.62690,1.000"
"1,6.870,3.30,6.6368,6.63680,1.000"
"1,6.880,3.37,6.6468,6.64680,1.000"
"1,6.890,3.44,6.6571,6.65710,1.000"
"1,6.900,3.52,6.6668,6.66680,1.000"
"1,6.910,3.59,6.6768,6.67680,1.000"
"1,6.920,3.66,6.6869,6.68690,1.000"
"1,6.930,3.73,6.6969,6.69690,1.000"
"1,6.940,3.82,6.7069,6.70690,1.000"
"1,6.950,3.89,6.7168,6.71680,1.000"
"1,6.960,3.97,6.7268,6.72680,1.000"
"1,6.970,4.04,6.7370,6.73700,1.000"
"1,6.980,4.12,6.7468,6.74680,1.000"
"1,6.990,4.20,6.7567,6.75670,1.000"
"1,7.000,4.28,6.7668,6.76680,1.000"
"1,7.010,4.36,6.7768,6.77680,1.000"
"1,7.020,4.45,6.7869,6.78690,1.000"
"1,7.030,4.53,6.7967,6.79670,1.000"
"1,7.040,4.61,6.8069,6.80690,1.000"
"1,7.050,4.69,6.8169,6.81690,1.000"
"1,7.060,4.78,6.8268,6.82680,1.000"
"1,7.070,4.87,6.8367,6.83670,1.000"
"1,7.080,4.95,6.8469,6.84690,1.000"
"1,7.090,5.04,6.8569,6.85690,1.000"
"1,7.100,5.13,6.8669,6.86690,1.000"
"1,7.110,5.22,6.8767,6.87670,1.000"
"1,7.120,5.31,6.8868,6.88680,1.000"
"1,7.130,5.41,6.8970,6.89700,1.000"
"1,7.140,5.50,6.9068,6.90680,1.000"
"1,7.150,5.59,6.9168,6.91680,1.000"
"1,7.160,5.69,6.9268,6.92680,1.000"
"1,7.170,5.79,6.9370,6.93700,1.000"
"1,7.180,5.90,6.9469,6.94690,1.000"
"1,7.190,6.00,6.9567,6.95670,1.000"
"1,7.200,6.10,6.9669,6.96690,1.000"
"1,7.210,6.21,6.9769,6.97690,1.000"
"1,7.220,6.33,6.9869,6.98690,1.000"
"1,7.230,6.44,6.9967,6.99670,1.000"
"1,7.240,6.55,7.0068,7.00680,1.000"
"1,7.250,6.66,7.0170,7.01700,1.000"
"1,7.260,6.78,7.0269,7.02690,1.000"
"1,7.270,6.89,7.0368,7.03680,1.000"
"1,7.280,7.01,7.0469,7.04690,1.000"
"1,7.290,7.12,7.0570,7.05700,1.000"
"1,7.300,7.25,7.0669,7.06690,1.000"
"1,7.310,7.37,7.0767,7.07670,1.000"
"1,7.320,7.49,7.0869,7.08690,1.000"
"1,7.330,7.61,7.0970,7.09700,1.000"
"1,7.340,7.74,7.1069,7.10690,1.000"
"1,7.350,7.86,7.1168,7.11680,1.000"
"1,7.360,7.99,7.1269,7.12690,1.000"
"1,7.370,8.11,7.1369,7.13690,1.000"
"1,7.380,8.24,7.1469,7.14690,1.000"
"1,7.390,8.38,7.1568,7.15680,1.000"
"1,7.400,8.50,7.1668,7.16680,1.000"
"1,7.410,8.64,7.1770,7.17700,1.000"
"1,7.420,8.78,7.1869,7.18690,1.000"
"1,7.430,8.92,7.1969,7.19690,1.000"
"1,7.440,9.05,7.2068,7.20680,1.000"
"1,7.450,9.19,7.2170,7.21700,1.000"
"1,7.460,9.34,7.2269,7.22690,1.000"
"1,7.470,9.49,7.2368,7.23680,1.000"
"1,7.480,9.62,7.2469,7.24690,1.000"
"1,7.490,9.77,7.2570,7.25700,1.000"
"1,7.500,9.92,7.2670,7.26700,1.000"
"1,7.510,10.07,7.2768,7.27680,1.000"
"1,7.520,10.22,7.2870,7.28700,1.000"
"1,7.530,10.37,7.2970,7.29700,1.000"
"1,7.540,10.53,7.3071,7.30710,1.000"
"1,7.550,10.68,7.3170,7.31700,1.000"
"1,7.560,10.83,7.3271,7.32710,1.000"
"1,7.570,10.99,7.3371,7.33710,1.000"
"1,7.580,11.15,7.3472,7.34720,1.000"
"1,7.590,11.31,7.3569,7.35690,1.000"
"1,7.600,11.48,7.3672,7.36720,1.000"
"1,7.610,11.64,7.3771,7.37710,1.000"
"1,7.620,11.81,7.3872,7.38720,1.000"
"1,7.630,11.98,7.3970,7.39700,1.000"
"1,7.640,12.14,7.4071,7.40710,1.000"
"1,7.650,12.32,7.4172,7.41720,1.000"
"1,7.660,12.49,7.4270,7.42700,1.000"
"1,7.670,12.67,7.4370,7.43700,1.000"
"1,7.680,12.84,7.4470,7.44700,1.000"
"1,7.690,13.03,7.4571,7.45710,1.000"
"1,7.700,13.21,7.4669,7.46690,1.000"
"1,7.710,13.40,7.4768,7.47680,1.000"
"1,7.720,13.58,7.4869,7.48690,1.000"
"1,7.730,13.77,7.4968,7.49680,1.000"
"1,7.740,13.96,7.5067,7.50670,1.000"
"1,7.750,14.15,7.5167,7.51670,1.000"
"1,7.760,14.34,7.5266,7.52660,1.000"
"1,7.770,14.54,7.5368,7.53680,1.000"
"1,7.780,14.74,7.5467,7.54670,1.000"
"1,7.790,14.94,7.5566,7.55660,1.000"
"1,7.800,15.14,7.5666,7.56660,1.000"
"1,7.810,15.35,7.5768,7.57680,1.000"
"1,7.820,15.56,7.5867,7.58670,1.000"
"1,7.830,15.77,7.5967,7.59670,1.000"
"1,7.840,15.98,7.6067,7.60670,1.000"
"1,7.850,16.19,7.6168,7.61680,1.000"
"1,7.860,16.42,7.6268,7.62680,1.000"
"1,7.870,16.64,7.6367,7.63670,1.000"
"1,7.880,16.86,7.6468,7.64680,1.000"
"1,7.890,17.08,7.6569,7.65690,1.000"
"1,7.900,17.31,7.6668,7.66680,1.000"
"1,7.910,17.54,7.6769,7.67690,1.000"
"1,7.920,17.76,7.6869,7.68690,1.000"
"1,7.930,18.00,7.6970,7.69700,1.000"
"1,7.940,18.24,7.7069,7.70690,1.000"
"1,7.950,18.48,7.7167,7.71670,1.000"
"1,7.960,18.72,7.7269,7.72690,1.000"
"1,7.970,18.95,7.7369,7.73690,1.000"
"1,7.980,19.21,7.7470,7.74700,1.000"
"1,7.990,19.45,7.7568,7.75680,1.000"
"1,8.000,19.70,7.7669,7.76690,1.000"
"1,8.010,19.94,7.7769,7.77690,1.000"
"1,8.020,20.21,7.7870,7.78700,1.000"
"1,8.030,20.46,7.7968,7.79680,1.000"
"1,8.040,20.73,7.8069,7.80690,1.000"
"1,8.050,20.98,7.8169,7.81690,1.000"
"1,8.060,21.26,7.8270,7.82700,1.000"
"1,8.070,21.52,7.8367,7.83670,1.000"
"1,8.080,21.79,7.8469,7.84690,1.000"
"1,8.090,22.05,7.8569,7.85690,1.000"
"1,8.100,22.34,7.8669,7.86690,1.000"
"1,8.110,22.63,7.8768,7.87680,1.000"
"1,8.120,22.91,7.8868,7.88680,1.000"
"1,8.130,23.19,7.8969,7.89690,1.000"
"1,8.140,23.48,7.9068,7.90680,1.000"
"1,8.150,23.78,7.9168,7.91680,1.000"
"1,8.160,24.06,7.9268,7.92680,1.000"
"1,8.170,24.37,7.9370,7.93700,1.000"
"1,8.180,24.67,7.9468,7.94680,1.000"
"1,8.190,24.98,7.9568,7.95680,1.000"
"1,8.200,25.28,7.9669,7.96690,1.000"
"1,8.210,25.60,7.9770,7.97700,1.000"
"1,8.220,25.92,7.9868,7.98680,1.000"
"1,8.230,26.24,7.9969,7.99690,1.000"
"1,8.240,26.56,8.0069,8.00690,1.000"
"1,8.250,26.89,8.0169,8.01690,1.000"
"1,8.260,27.22,8.0269,8.02690,1.000"
"1,8.270,27.55,8.0368,8.03680,1.000"
"1,8.280,27.89,8.0469,8.04690,1.000"
"1,8.290,28.23,8.0569,8.05690,1.000"
"1,8.300,28.58,8.0669,8.06690,1.000"
"1,8.310,28.93,8.0768,8.07680,1.000"
"1,8.320,29.29,8.0868,8.08680,1.000"
"1,8.330,29.64,8.0970,8.09700,1.000"
"1,8.340,30.01,8.1068,8.10680,1.000"
"1,8.350,30.38,8.1168,8.11680,1.000"
"1,8.360,30.74,8.1268,8.12680,1.000"
"1,8.370,31.11,8.1370,8.13700,1.000"
"1,8.380,31.48,8.1468,8.14680,1.000"
"1,8.390,31.87,8.1568,8.15680,1.000"
"1,8.400,32.24,8.1669,8.16690,1.000"
"1,8.410,32.63,8.1770,8.17700,1.000"
"1,8.420,33.02,8.1869,8.18690,1.000"
"1,8.430,33.42,8.1968,8.19680,1.000"
"1,8.440,33.81,8.2069,8.20690,1.000"
"1,8.450,34.22,8.2170,8.21700,1.000"
"1,8.460,34.63,8.2268,8.22680,1.000"
"1,8.470,35.05,8.2368,8.23680,1.000"
"1,8.480,35.46,8.2468,8.24680,1.000"
"1,8.490,35.88,8.2570,8.25700,1.000"
"1,8.500,36.30,8.2668,8.26680,1.000"
"1,8.510,36.75,8.2768,8.27680,1.000"
"1,8.520,37.17,8.2868,8.28680,1.000"
"1,8.530,37.62,8.2970,8.29700,1.000"
"1,8.540,38.06,8.3069,8.30690,1.000"
"1,8.550,38.53,8.3167,8.31670,1.000"
"1,8.560,38.97,8.3269,8.32690,1.000"
"1,8.570,39.43,8.3369,8.33690,1.000"
"1,8.580,39.89,8.3468,8.34680,1.000"
"1,8.590,40.37,8.3567,8.35670,1.000"
"1,8.600,40.83,8.3669,8.36690,1.000"
"1,8.610,41.31,8.3768,8.37680,1.000"
"1,8.620,41.80,8.3870,8.38700,1.000"
"1,8.630,42.29,8.3967,8.39670,1.000"
"1,8.640,42.78,8.4069,8.40690,1.000"
"1,8.650,43.26,8.4169,8.41690,1.000"
"1,8.660,43.78,8.4269,8.42690,1.000"
"1,8.670,44.28,8.4368,8.43680,1.000"
"1,8.680,44.78,8.4469,8.44690,1.000"
"1,8.690,45.28,8.4569,8.45690,1.000"
"1,8.700,45.82,8.4670,8.46700,1.000"
"1,8.710,46.33,8.4768,8.47680,1.000"
"1,8.720,46.85,8.4870,8.48700,1.000"
"1,8.730,47.36,8.4970,8.49700,1.000"
"1,8.740,47.90,8.5070,8.50700,1.000"
"1,8.750,48.44,8.5169,8.51690,1.000"
"1,8.760,48.98,8.5269,8.52690,1.000"
"1,8.770,49.51,8.5371,8.53710,1.000"
"1,8.780,50.07,8.5469,8.54690,1.000"
"1,8.810,51.72,8.5768,8.57680,1.000"
"1,8.820,52.29,8.5834,8.58340,1.000"
"1,8.830,52.75,8.5878,8.58780,1.000"
"1,8.840,52.85,8.5894,8.58940,1.000"
"1,8.850,52.81,8.5887,8.58870,1.000"
"1,8.860,52.54,8.5856,8.58560,1.000"
"1,8.870,52.08,8.5802,8.58020,1.000"
"1,8.880,51.45,8.5719,8.57190,1.000"
"1,8.890,50.59,8.5614,8.56140,1.000"
"1,8.900,49.46,8.5518,8.55180,1.000"
"1,8.910,48.26,8.5417,8.54170,1.000"
"1,8.920,47.24,8.5318,8.53180,1.000"
"1,8.930,46.22,8.5216,8.52160,1.000"
"1,8.940,45.26,8.5118,8.51180,1.000"
"1,8.950,44.32,8.5018,8.50180,1.000"
"1,8.960,43.47,8.4918,8.49180,1.000"
"1,8.970,42.62,8.4817,8.48170,1.000"
"1,8.980,41.80,8.4717,8.47170,1.000"
"1,8.990,41.00,8.4618,8.46180,1.000"
"1,9.000,40.24,8.4518,8.45180,1.000"
"1,9.010,39.51,8.4416,8.44160,1.000"
"1,9.020,38.78,8.4317,8.43170,1.000"
"1,9.030,38.05,8.4217,8.42170,1.000"
"1,9.040,37.38,8.4119,8.41190,1.000"
"1,9.050,36.72,8.4017,8.40170,1.000"
"1,9.060,36.07,8.3917,8.39170,1.000"
"1,9.070,35.43,8.3818,8.38180,1.000"
"1,9.080,34.82,8.3718,8.37180,1.000"
"1,9.090,34.23,8.3617,8.36170,1.000"
"1,9.100,33.63,8.3517,8.35170,1.000"
"1,9.110,33.05,8.3417,8.34170,1.000"
"1,9.120,32.50,8.3319,8.33190,1.000"
"1,9.130,31.95,8.3217,8.32170,1.000"
"1,9.140,31.42,8.3117,8.31170,1.000"
"1,9.150,30.88,8.3018,8.30180,1.000"
"1,9.160,30.38,8.2918,8.29180,1.000"
"1,9.170,29.88,8.2817,8.28170,1.000"
"1,9.180,29.38,8.2717,8.27170,1.000"
"1,9.190,28.90,8.2617,8.26170,1.000"
"1,9.200,28.43,8.2519,8.25190,1.000"
"1,9.210,27.96,8.2416,8.24160,1.000"
"1,9.220,27.52,8.2317,8.23170,1.000"
"1,9.230,27.06,8.2217,8.22170,1.000"
"1,9.240,26.64,8.2119,8.21190,1.000"
"1,9.250,26.21,8.2017,8.20170,1.000"
"1,9.260,25.79,8.1917,8.19170,1.000"
"1,9.270,25.37,8.1818,8.18180,1.000"
"1,9.280,24.97,8.1718,8.17180,1.000"
"1,9.290,24.57,8.1616,8.16160,1.000"
"1,9.300,24.18,8.1516,8.15160,1.000"
"1,9.310,23.79,8.1418,8.14180,1.000"
"1,9.320,23.42,8.1317,8.13170,1.000"
"1,9.330,23.05,8.1216,8.12160,1.000"
"1,9.340,22.69,8.1116,8.11160,1.000"
"1,9.350,22.33,8.1018,8.10180,1.000"
"1,9.360,21.97,8.0917,8.09170,1.000"
"1,9.370,21.64,8.0816,8.08160,1.000"
"1,9.380,21.29,8.0716,8.07160,1.000"
"1,9.390,20.95,8.0617,8.06170,1.000"
"1,9.400,20.63,8.0517,8.05170,1.000"
"1,9.410,20.31,8.0416,8.04160,1.000"
"1,9.420,20.00,8.0317,8.03170,1.000"
"1,9.430,19.68,8.0218,8.02180,1.000"
"1,9.440,19.38,8.0117,8.01170,1.000"
"1,9.450,19.08,8.0016,8.00160,1.000"
"1,9.460,18.78,7.9916,7.99160,1.000"
"1,9.470,18.48,7.9817,7.98170,1.000"
"1,9.480,18.19,7.9717,7.97170,1.000"
"1,9.490,17.91,7.9615,7.96150,1.000"
"1,9.500,17.64,7.9517,7.95170,1.000"
"1,9.510,17.35,7.9416,7.94160,1.000"
"1,9.520,17.08,7.9318,7.93180,1.000"
"1,9.530,16.82,7.9215,7.92150,1.000"
"1,9.540,16.56,7.9116,7.91160,1.000"
"1,9.550,16.29,7.9017,7.90170,1.000"
"1,9.560,16.05,7.8917,7.89170,1.000"
"1,9.570,15.79,7.8815,7.88150,1.000"
"1,9.580,15.55,7.8716,7.87160,1.000"
"1,9.590,15.30,7.8616,7.86160,1.000"
"1,9.600,15.07,7.8518,7.85180,1.000"
"1,9.610,14.83,7.8415,7.84150,1.000"
"1,9.620,14.61,7.8317,7.83170,1.000"
"1,9.630,14.37,7.8216,7.82160,1.000"
"1,9.640,14.15,7.8118,7.81180,1.000"
"1,9.650,13.94,7.8015,7.80150,1.000"
"1,9.660,13.72,7.7917,7.79170,1.000"
"1,9.670,13.50,7.7817,7.78170,1.000"
"1,9.680,13.30,7.7718,7.77180,1.000"
"1,9.690,13.09,7.7616,7.76160,1.000"
"1,9.700,12.88,7.7516,7.75160,1.000"
"1,9.710,12.68,7.7418,7.74180,1.000"
"1,9.720,12.49,7.7317,7.73170,1.000"
"1,9.730,12.30,7.7216,7.72160,1.000"
"1,9.740,12.10,7.7117,7.71170,1.000"
"1,9.750,11.91,7.7017,7.70170,1.000"
"1,9.760,11.73,7.6917,7.69170,1.000"
"1,9.770,11.55,7.6816,7.68160,1.000"
"1,9.780,11.36,7.6716,7.67160,1.000"
"1,9.790,11.18,7.6618,7.66180,1.000"
"1,9.800,11.01,7.6516,7.65160,1.000"
"1,9.810,10.84,7.6416,7.64160,1.000"
"1,9.820,10.67,7.6316,7.63160,1.000"
"1,9.830,10.49,7.6217,7.62170,1.000"
"1,9.840,10.33,7.6116,7.61160,1.000"
"1,9.850,10.17,7.6013,7.60130,1.000"
"1,9.860,10.00,7.5915,7.59150,1.000"
"1,9.870,9.84,7.5814,7.58140,1.000"
"1,9.880,9.70,7.5716,7.57160,1.000"
"1,9.890,9.54,7.5613,7.56130,1.000"
"1,9.900,9.39,7.5515,7.55150,1.000"
"1,9.910,9.24,7.5414,7.54140,1.000"
"1,9.920,9.10,7.5316,7.53160,1.000"
"1,9.930,8.95,7.5213,7.52130,1.000"
"1,9.940,8.81,7.5115,7.51150,1.000"
"1,9.950,8.67,7.5015,7.50150,1.000"
"1,9.960,8.53,7.4916,7.49160,1.000"
"1,9.970,8.40,7.4815,7.48150,1.000"
"1,9.980,8.27,7.4716,7.47160,1.000"
"1,9.990,8.14,7.4618,7.46180,1.000"
"1,10.000,8.02,7.4518,7.45180,1.000"
"1,10.010,7.89,7.4417,7.44170,1.000"
"1,10.020,7.76,7.4317,7.43170,1.000"
"1,10.030,7.64,7.4219,7.42190,1.000"
"1,10.040,7.52,7.4119,7.41190,1.000"
"1,10.050,7.39,7.4019,7.40190,1.000"
"1,10.060,7.28,7.3918,7.39180,1.000"
"1,10.070,7.16,7.3820,7.38200,1.000"
"1,10.080,7.04,7.3719,7.37190,1.000"
"1,10.090,6.93,7.3619,7.36190,1.000"
"1,10.100,6.82,7.3517,7.35170,1.000"
"1,10.110,6.71,7.3420,7.34200,1.000"
"1,10.120,6.60,7.3319,7.33190,1.000"
"1,10.130,6.49,7.3217,7.32170,1.000"
"1,10.140,6.38,7.3118,7.31180,1.000"
"1,10.150,6.28,7.3017,7.30170,1.000"
"1,10.160,6.18,7.2919,7.29190,1.000"
"1,10.170,6.08,7.2816,7.28160,1.000"
"1,10.180,5.97,7.2717,7.27170,1.000"
"1,10.190,5.88,7.2617,7.26170,1.000"
"1,10.200,5.78,7.2517,7.25170,1.000"
"1,10.210,5.68,7.2415,7.24150,1.000"
"1,10.220,5.58,7.2317,7.23170,1.000"
"1,10.230,5.49,7.2216,7.22160,1.000"
"1,10.240,5.40,7.2117,7.21170,1.000"
"1,10.250,5.31,7.2016,7.20160,1.000"
"1,10.260,5.21,7.1915,7.19150,1.000"
"1,10.270,5.12,7.1818,7.18180,1.000"
"1,10.280,5.04,7.1717,7.17170,1.000"
"1,10.290,4.96,7.1617,7.16170,1.000"
"1,10.300,4.88,7.1515,7.15150,1.000"
"1,10.310,4.80,7.1417,7.14170,1.000"
"1,10.320,4.73,7.1317,7.13170,1.000"
"1,10.330,4.65,7.1215,7.12150,1.000"
"1,10.340,4.57,7.1116,7.11160,1.000"
"1,10.350,4.49,7.1016,7.10160,1.000"
"1,10.360,4.42,7.0918,7.09180,1.000"
"1,10.370,4.34,7.0815,7.08150,1.000"
"1,10.380,4.27,7.0716,7.07160,1.000"
"1,10.390,4.19,7.0617,7.06170,1.000"
"1,10.400,4.13,7.0518,7.05180,1.000"
"1,10.410,4.06,7.0415,7.04150,1.000"
"1,10.420,3.99,7.0316,7.03160,1.000"
"1,10.430,3.92,7.0216,7.02160,1.000"
"1,10.440,3.86,7.0118,7.01180,1.000"
"1,10.450,3.79,7.0015,7.00150,1.000"
"1,10.460,3.72,6.9916,6.99160,1.000"
"1,10.470,3.65,6.9817,6.98170,1.000"
"1,10.480,3.59,6.9717,6.97170,1.000"
"1,10.490,3.52,6.9615,6.96150,1.000"
"1,10.500,3.46,6.9516,6.95160,1.000"
"1,10.510,3.40,6.9416,6.94160,1.000"
"1,10.520,3.34,6.9316,6.93160,1.000"
"1,10.530,3.28,6.9215,6.92150,1.000"
"1,10.540,3.21,6.9115,6.91150,1.000"
"1,10.550,3.15,6.9016,6.90160,1.000"
"1,10.560,3.10,6.8916,6.89160,1.000"
"1,10.570,3.04,6.8815,6.88150,1.000"
"1,10.580,2.98,6.8714,6.87140,1.000"
"1,10.590,2.92,6.8616,6.86160,1.000"
"1,10.600,2.86,6.8516,6.85160,1.000"
"1,10.610,2.80,6.8414,6.84140,1.000"
"1,10.620,2.75,6.8314,6.83140,1.000"
"1,10.630,2.70,6.8216,6.82160,1.000"
"1,10.640,2.65,6.8116,6.81160,1.000"
"1,10.650,2.59,6.8014,6.80140,1.000"
"1,10.660,2.54,6.7914,6.79140,1.000"
"1,10.670,2.49,6.7816,6.78160,1.000"
"1,10.680,2.44,6.7716,6.77160,1.000"
"1,10.690,2.39,6.7614,6.76140,1.000"
"1,10.700,2.34,6.7515,6.75150,1.000"
"1,10.710,2.28,6.7415,6.74150,1.000"
"1,10.720,2.24,6.7317,6.73170,1.000"
"1,10.730,2.19,6.7214,6.72140,1.000"
"1,10.740,2.14,6.7115,6.71150,1.000"
"1,10.750,2.09,6.7015,6.70150,1.000"
"1,10.760,2.05,6.6917,6.69170,1.000"
"1,10.770,2.01,6.6815,6.68150,1.000"
"1,10.780,1.96,6.6715,6.67150,1.000"
"1,10.790,1.91,6.6616,6.66160,1.000"
"1,10.800,1.87,6.6516,6.65160,1.000"
"1,10.810,1.83,6.6415,6.64150,1.000"
"1,10.820,1.78,6.6314,6.63140,1.000"
"1,10.830,1.74,6.6216,6.62160,1.000"
"1,10.840,1.70,6.6117,6.61170,1.000"
"1,10.850,1.65,6.6014,6.60140,1.000"
"1,10.860,1.62,6.5916,6.59160,1.000"
"1,10.870,1.57,6.5816,6.58160,1.000"
"1,10.880,1.54,6.5716,6.57160,1.000"
"1,10.890,1.50,6.5615,6.56150,1.000"
"1,10.900,1.46,6.5515,6.55150,1.000"
"1,10.910,1.42,6.5417,6.54170,1.000"
"1,10.920,1.38,6.5316,6.53160,1.000"
"1,10.930,1.35,6.5215,6.52150,1.000"
