%time,field0,field1
1561004916250650882,28582.0,6244336.0
1561004916300468921,28582.0,6243312.0
1561004916350718975,28579.0,6244848.0
1561004916400826930,28577.0,6244336.0
1561004916450858116,28591.0,6291455.0
1561004916501018047,28595.0,6243312.0
1561004916550739049,28583.0,6243824.0
1561004916601008892,28590.0,6244848.0
1561004916627309083,28589.0,6243824.0
1561004916677490949,28595.0,6243824.0
1561004916727207899,28595.0,6244848.0
1561004916777420997,28591.0,6243312.0
1561004916827047109,28586.0,6243824.0
1561004916877209901,28592.0,6244848.0
1561004916927551984,28593.0,6244336.0
1561004916977370977,28588.0,6244336.0
1561004917027128934,28582.0,6243312.0
1561004917053838014,28576.0,6243824.0
1561004917104299068,28583.0,6244336.0
1561004917154185056,28581.0,6244848.0
1561004917227710008,28584.0,6243824.0
1561004917254431962,28573.0,6244848.0
1561004917303797006,28587.0,6244336.0
1561004917353782892,28574.0,6244336.0
1561004917403882980,28581.0,6243824.0
1561004917454202890,28595.0,6243824.0
1561004917504097938,28569.0,6244848.0
1561004917554456949,28581.0,6244848.0
1561004917603923082,28590.0,6244336.0
1561004917653897047,28590.0,6244848.0
1561004917703810930,28590.0,6243824.0
1561004917730627059,28583.0,6244848.0
1561004917804264068,28594.0,6243824.0
1561004917854151010,28599.0,6244848.0
1561004917903732061,28599.0,6245360.0
1561004917954143047,28597.0,6244336.0
1561004918004096031,28590.0,6243312.0
1561004918054004907,28587.0,6244336.0
1561004918080598115,28580.0,6243312.0
1561004918153934001,28586.0,6244848.0
1561004918204178094,28578.0,6243824.0
1561004918254018068,28590.0,6244336.0
1561004918280232906,28578.0,6243824.0
1561004918330452919,28594.0,6243312.0
1561004918380523920,28585.0,6243824.0
1561004918430448055,28576.0,6243824.0
1561004918480798959,28590.0,6244336.0
1561004918530616998,28576.0,6242800.0
1561004918580472946,28591.0,6244336.0
1561004918630603075,28579.0,6243824.0
1561004918680583953,28588.0,6243312.0
1561004918730742931,28586.0,6243824.0
1561004918757699012,28584.0,6244336.0
1561004918807095050,28592.0,6243312.0
1561004918857260942,28583.0,6243824.0
1561004918907179117,28579.0,6245360.0
1561004918957065105,28581.0,6243824.0
1561004919007232904,28581.0,6244848.0
1561004919057156085,28575.0,6244336.0
1561004919107148885,28576.0,6244848.0
1561004919157139062,28588.0,6244848.0
1561004919183777093,28583.0,6243312.0
1561004919233777046,28578.0,6243824.0
1561004919307427883,28593.0,6244848.0
1561004919357662916,28582.0,6243824.0
1561004919407401084,28586.0,6243824.0
1561004919457214117,28591.0,6245360.0
1561004919483895063,28591.0,6244336.0
1561004919557369947,28579.0,6244848.0
1561004919584125041,28596.0,6244848.0
1561004919634274959,28591.0,6244848.0
1561004919684497117,28594.0,6244336.0
1561004919757739067,28585.0,6244848.0
1561004919807771921,28594.0,6244336.0
1561004919834444999,28594.0,6244336.0
1561004919860491037,28585.0,6244336.0
1561004919910427093,28587.0,6244336.0
1561004919983962059,28584.0,6244336.0
1561004920034499883,28593.0,6244848.0
1561004920084074974,28590.0,6244848.0
1561004920110596895,28590.0,6244848.0
1561004920160860061,28586.0,6242288.0
1561004920210834026,28581.0,6245360.0
1561004920260560989,28579.0,6243824.0
1561004920310511112,28580.0,6244848.0
1561004920360650062,28586.0,6244336.0
1561004920410924911,28582.0,6243824.0
1561004920460489988,28599.0,6243824.0
1561004920510876893,28580.0,6243824.0
1561004920560947895,28591.0,6244848.0
1561004920611222982,28590.0,6244336.0
1561004920661138057,28588.0,6244336.0
1561004920711082935,28576.0,6245360.0
1561004920760993003,28584.0,6245360.0
1561004920787770986,28584.0,6244336.0
1561004920837717056,28585.0,6243824.0
1561004920910654067,28577.0,6244336.0
1561004920960434913,28588.0,6244336.0
1561004921010606050,28577.0,6244336.0
1561004921060693025,28585.0,6243824.0
1561004921110738039,28578.0,6243824.0
1561004921160749912,28571.0,6245360.0
1561004921210865974,28574.0,6244336.0
1561004921260934114,28595.0,6244848.0
1561004921310899972,28577.0,6244848.0
1561004921361135005,28579.0,6243824.0
1561004921411020994,28575.0,6245360.0
1561004921461069107,28568.0,6244336.0
1561004921511101961,28582.0,6243312.0
1561004921537308931,28582.0,6244336.0
1561004921587532997,28580.0,6244848.0
1561004921637660980,28574.0,6243312.0
1561004921687675952,28572.0,6244848.0
1561004921737756967,28576.0,6244336.0
1561004921787755012,28577.0,6244336.0
1561004921837760925,28576.0,6244848.0
1561004921887444972,28582.0,6244848.0
1561004921937592983,28591.0,6244336.0
1561004921987905979,28587.0,6243824.0
1561004922014019966,28587.0,6242800.0
1561004922064186096,28578.0,6244848.0
1561004922114068984,28574.0,6244848.0
1561004922163994073,28572.0,6244848.0
1561004922213844060,28592.0,6244848.0
1561004922264085054,28580.0,6245360.0
1561004922313803911,28578.0,6243824.0
1561004922364140987,28580.0,6244336.0
1561004922414108037,28586.0,6244336.0
1561004922440706968,28586.0,6244336.0
1561004922514159917,28588.0,6242800.0
1561004922564233064,28569.0,6243824.0
1561004922590609073,28582.0,6243824.0
1561004922640717983,28573.0,6245360.0
1561004922690556049,28585.0,6244336.0
1561004922740438938,28576.0,6244848.0
1561004922790442943,28582.0,6243824.0
1561004922840583086,28587.0,6243824.0
1561004922890985965,28596.0,6244336.0
1561004922940825939,28573.0,6243312.0
1561004922991257905,28575.0,6244336.0
1561004923040966987,28582.0,6243312.0
1561004923090888977,28580.0,6244848.0
1561004923141149997,28580.0,6244848.0
1561004923190932035,28584.0,6243312.0
1561004923240983009,28566.0,6244336.0
1561004923291105031,28580.0,6244336.0
1561004923317775964,28579.0,6244336.0
1561004923367381095,28580.0,6244336.0
1561004923417172908,28576.0,6244336.0
1561004923467284917,28586.0,6243824.0
1561004923493798017,28573.0,6244336.0
1561004923543766975,28586.0,6244336.0
1561004923594005107,28577.0,6244336.0
1561004923643913030,28574.0,6244336.0
1561004923693942070,28570.0,6243824.0
1561004923767766952,28572.0,6243824.0
1561004923794734001,28575.0,6244848.0
1561004923844630956,28583.0,6244336.0
1561004923893964052,28590.0,6244336.0
1561004923944161891,28577.0,6243824.0
1561004923994518041,28579.0,6243824.0
1561004924020615100,28579.0,6244336.0
1561004924094377994,28582.0,6243824.0
1561004924143991947,28574.0,6243824.0
1561004924170542001,28580.0,6244848.0
1561004924244488000,28573.0,6244848.0
1561004924294217109,28577.0,6243312.0
1561004924343828916,28576.0,6244336.0
1561004924394191980,28581.0,6243312.0
1561004924443993091,28578.0,6242800.0
1561004924493884086,28589.0,6244336.0
1561004924520478963,28582.0,6244848.0
1561004924593808889,28576.0,6244848.0
1561004924643815040,28587.0,6243824.0
1561004924670517921,28581.0,6244336.0
1561004924720388889,28586.0,6244848.0
1561004924770421981,28583.0,6243312.0
1561004924820579051,28565.0,6243312.0
1561004924870409965,28572.0,6243312.0
1561004924920609951,28585.0,6244336.0
1561004924970590114,28579.0,6243824.0
1561004925044536113,28590.0,6243312.0
1561004925070513963,28577.0,6244336.0
1561004925120484113,28582.0,6243312.0
1561004925170609951,28583.0,6244336.0
1561004925220804929,28587.0,6243824.0
1561004925270649909,28584.0,6243824.0
1561004925320983886,28588.0,6244336.0
1561004925370724916,28582.0,6244336.0
1561004925420442104,28590.0,6244336.0
1561004925470381021,28590.0,6244336.0
1561004925497194051,28577.0,6243824.0
1561004925547138929,28578.0,6243824.0
1561004925597203969,28589.0,6244336.0
1561004925647075891,28590.0,6244848.0
1561004925697367906,28586.0,6244848.0
1561004925747169017,28584.0,6244336.0
1561004925797230005,28578.0,6243824.0
1561004925847080945,28579.0,6245360.0
1561004925873687028,28579.0,6244848.0
1561004925947144985,28578.0,6243824.0
1561004925997128009,28583.0,6245360.0
1561004926023741960,28575.0,6245360.0
1561004926073973894,28582.0,6243824.0
1561004926123733997,28594.0,6243824.0
1561004926197052955,28573.0,6243824.0
1561004926223860979,28573.0,6243824.0
1561004926273876905,28589.0,6244336.0
1561004926323728084,28583.0,6244336.0
1561004926373780012,28595.0,6243824.0
1561004926423965930,28584.0,6244336.0
1561004926474127054,28588.0,6244336.0
1561004926524106025,28595.0,6244336.0
1561004926574404001,28589.0,6243824.0
1561004926624613046,28567.0,6243312.0
1561004926673892974,28593.0,6244336.0
1561004926700544118,28593.0,6243824.0
1561004926750401973,28591.0,6243824.0
1561004926800616025,28591.0,6243824.0
1561004926850744962,28586.0,6243824.0
1561004926900439977,28573.0,6245360.0
1561004926950547933,28590.0,6244336.0
1561004927000447034,28583.0,6244336.0
1561004927027290105,28580.0,6243824.0
1561004927100529909,28589.0,6243824.0
1561004927150607109,28592.0,6244848.0
1561004927177082061,28592.0,6244336.0
1561004927227353096,28586.0,6244336.0
1561004927277312040,28584.0,6244336.0
1561004927350780010,28578.0,6244848.0
1561004927400890111,28574.0,6245360.0
1561004927451000928,28579.0,6243312.0
1561004927477132081,28581.0,6243824.0
1561004927527168989,28574.0,6243824.0
1561004927577172040,28589.0,6243824.0
1561004927627249956,28586.0,6243824.0
1561004927653817892,28586.0,6244848.0
1561004927703742027,28577.0,6243824.0
1561004927753776073,28586.0,6244336.0
1561004927827229022,28596.0,6243824.0
1561004927853841066,28584.0,6243312.0
1561004927903954029,28580.0,6244336.0
1561004927953772068,28583.0,6243824.0
1561004928003815889,28577.0,6244336.0
1561004928053880929,28588.0,6243312.0
1561004928103956937,28598.0,6243824.0
1561004928154104948,28588.0,6244848.0
1561004928204241991,28581.0,6243824.0
1561004928254427909,28595.0,6243824.0
1561004928304337024,28586.0,6244336.0
1561004928353708028,28589.0,6243312.0
1561004928380522012,28582.0,6245360.0
1561004928453763961,28582.0,6245360.0
1561004928503853082,28573.0,6243824.0
1561004928530396938,28590.0,6243312.0
1561004928580550909,28588.0,6243824.0
1561004928630696058,28594.0,6243312.0
1561004928680819988,28578.0,6244848.0
1561004928731060028,28580.0,6243824.0
1561004928780605077,28572.0,6243824.0
1561004928830527067,28581.0,6244848.0
1561004928880424022,28588.0,6244336.0
1561004928930442094,28579.0,6242800.0
1561004928957056999,28584.0,6244336.0
1561004929007081031,28580.0,6243824.0
1561004929057651996,28580.0,6243312.0
1561004929107156038,28576.0,6244336.0
1561004929157113075,28584.0,6243824.0
1561004929207101106,28576.0,6243824.0
1561004929257025003,28591.0,6244848.0
1561004929283816099,28580.0,6243824.0
1561004929357065916,28581.0,6243312.0
1561004929430438995,28582.0,6245360.0
1561004929480600118,28588.0,6244848.0
1561004929553752899,28590.0,6243312.0
1561004929627106904,28604.0,6244848.0
1561004929653764963,28604.0,6243824.0
1561004929703880071,28587.0,6242800.0
1561004929753796100,28594.0,6245360.0
1561004929804078102,28590.0,6244336.0
1561004929854129076,28590.0,6243824.0
1561004929950504064,28574.0,6244336.0
1561004930000628948,28590.0,6243824.0
1561004930050446987,28576.0,6244336.0
1561004930077186107,28591.0,6243824.0
1561004930127185106,28596.0,6244336.0
1561004930177155971,28579.0,6245360.0
1561004930250438928,28584.0,6243824.0
1561004930300560951,28591.0,6243824.0
1561004930350517988,28586.0,6244848.0
1561004930400661945,28590.0,6243824.0
1561004930450670957,28589.0,6244336.0
1561004930500956058,28588.0,6244336.0
1561004930550437927,28580.0,6244336.0
1561004930577095031,28592.0,6243824.0
1561004930627161979,28602.0,6244336.0
1561004930677373886,28588.0,6242800.0
1561004930727092981,28601.0,6244336.0
1561004930777117013,28591.0,6244336.0
1561004930827079057,28588.0,6243312.0
1561004930877240896,28581.0,6243824.0
1561004930904052972,28597.0,6244336.0
1561004930977112054,28581.0,6243312.0
1561004931027122020,28580.0,6244336.0
1561004931077171087,28585.0,6243824.0
1561004931103976964,28582.0,6244848.0
1561004931154048919,28582.0,6243824.0
1561004931227165937,28583.0,6242800.0
1561004931277090072,28587.0,6243824.0
1561004931327182054,28579.0,6243824.0
1561004931377126932,28585.0,6243824.0
1561004931403886079,28586.0,6244848.0
1561004931477164030,28588.0,6243824.0
1561004931527133941,28602.0,6244336.0
1561004931553858041,28602.0,6244336.0
1561004931603811025,28582.0,6244336.0
1561004931653824090,28593.0,6244336.0
1561004931704114913,28583.0,6244336.0
1561004931753849983,28580.0,6243824.0
1561004931804116010,28578.0,6244848.0
1561004931853904008,28607.0,6243824.0
1561004931904125928,28602.0,6245360.0
1561004931930641889,28584.0,6243824.0
1561004931980472087,28595.0,6244336.0
1561004932030410051,28581.0,6243824.0
1561004932080564022,28592.0,6244336.0
1561004932130409955,28599.0,6243824.0
1561004932180421113,28597.0,6243312.0
1561004932230633020,28587.0,6244336.0
1561004932280786037,28578.0,6244336.0
1561004932330709934,28593.0,6243824.0
1561004932380464076,28603.0,6243824.0
1561004932407119035,28592.0,6244336.0
1561004932457143068,28583.0,6244336.0
1561004932507098913,28584.0,6245360.0
1561004932580478906,28592.0,6243312.0
1561004932630680084,28584.0,6243824.0
1561004932657118082,28584.0,6244336.0
1561004932707501888,28604.0,6244336.0
1561004932757572889,28594.0,6244848.0
1561004932807320117,28598.0,6245360.0
1561004932857506990,28586.0,6243312.0
1561004932907242059,28578.0,6243312.0
1561004932957300901,28585.0,6243312.0
1561004933007155895,28583.0,6244336.0
1561004933057255983,28581.0,6242800.0
1561004933107199907,28590.0,6243312.0
1561004933133706092,28590.0,6244336.0
1561004933183763980,28590.0,6244848.0
1561004933233789920,28582.0,6243312.0
1561004933307322025,28599.0,6244848.0
1561004933333955049,28599.0,6244848.0
1561004933383903980,28597.0,6243824.0
1561004933434207916,28586.0,6243824.0
1561004933484179019,28588.0,6245360.0
1561004933533844947,28589.0,6244848.0
1561004933584312915,28580.0,6243824.0
1561004933633851051,28588.0,6244336.0
1561004933683886051,28593.0,6244848.0
1561004933734230995,28584.0,6243824.0
1561004933784348011,28588.0,6244336.0
1561004933834498882,28582.0,6243824.0
1561004933861159086,28592.0,6243824.0
1561004933910773038,28594.0,6243824.0
1561004933960576057,28586.0,6243824.0
1561004934010771036,28604.0,6243824.0
1561004934060607910,28590.0,6243824.0
1561004934110466003,28595.0,6242800.0
1561004934160383939,28589.0,6243824.0
1561004934210434913,28594.0,6243824.0
1561004934237044095,28594.0,6243824.0
1561004934287105083,28601.0,6244848.0
1561004934337203979,28607.0,6243312.0
1561004934410415887,28591.0,6243824.0
1561004934437242984,28591.0,6243312.0
1561004934487102985,28582.0,6244336.0
1561004934537204980,28597.0,6243312.0
1561004934587189912,28600.0,6244336.0
1561004934637087106,28591.0,6244848.0
1561004934687253952,28600.0,6243824.0
1561004934737330913,28595.0,6244336.0
1561004934787211894,28602.0,6243824.0
1561004934837198972,28604.0,6243824.0
1561004934887551069,28595.0,6243312.0
1561004934913743019,28602.0,6243824.0
1561004934963913917,28600.0,6243312.0
1561004935013736963,28588.0,6243824.0
1561004935063771009,28606.0,6242800.0
1561004935113730907,28610.0,6244336.0
1561004935163743972,28601.0,6244336.0
1561004935213778972,28599.0,6244336.0
1561004935263763904,28605.0,6243824.0
1561004935313888072,28607.0,6243312.0
1561004935363887071,28602.0,6244848.0
1561004935390640974,28605.0,6243312.0
1561004935440514087,28612.0,6243824.0
1561004935490530967,28584.0,6243824.0
1561004935540508031,28604.0,6242800.0
1561004935590409040,28596.0,6244336.0
1561004935640405893,28604.0,6243312.0
1561004935690409898,28616.0,6244848.0
1561004935740519046,28605.0,6243824.0
1561004935790492057,28611.0,6244336.0
1561004935840647935,28603.0,6243824.0
1561004935867130994,28606.0,6244848.0
1561004935917211055,28596.0,6243824.0
1561004935990454912,28604.0,6244336.0
1561004936040437936,28608.0,6243824.0
1561004936067116022,28597.0,6244848.0
1561004936117214918,28594.0,6244336.0
1561004936167248010,28596.0,6244336.0
1561004936240444898,28587.0,6243824.0
1561004936267092943,28595.0,6243312.0
1561004936317092895,28597.0,6243824.0
1561004936367052078,28598.0,6243312.0
1561004936417128086,28604.0,6244848.0
1561004936467066049,28600.0,6244336.0
1561004936517052888,28598.0,6243312.0
1561004936543816089,28603.0,6243312.0
1561004936617296934,28595.0,6243824.0
1561004936667239904,28600.0,6242800.0
1561004936693897962,28600.0,6244336.0
1561004936767510890,28607.0,6243312.0
1561004936794070005,28609.0,6243824.0
1561004936867273092,28600.0,6243824.0
1561004936917200088,28597.0,6243824.0
1561004936943849086,28595.0,6244336.0
1561004936993829011,28614.0,6244336.0
1561004937043930053,28611.0,6244336.0
1561004937093853950,28612.0,6244848.0
1561004937143970966,28595.0,6243824.0
1561004937193769931,28587.0,6244336.0
1561004937243738889,28602.0,6243312.0
1561004937270494937,28602.0,6243824.0
1561004937320434093,28574.0,6244336.0
1561004937393999099,28602.0,6244336.0
1561004937444065093,28599.0,6242800.0
1561004937470431089,28599.0,6243312.0
1561004937520459890,28601.0,6243312.0
1561004937570390939,28617.0,6243824.0
1561004937620403051,28605.0,6243312.0
1561004937670550107,28614.0,6243824.0
1561004937720827102,28607.0,6243824.0
1561004937770785093,28619.0,6243312.0
1561004937820790052,28612.0,6244336.0
1561004937870626926,28597.0,6243824.0
1561004937920452117,28600.0,6244336.0
1561004937947149038,28600.0,6244336.0
1561004937997117996,28603.0,6244336.0
